crop_id,crop_name,crop_temp,crop_humidity,crop_ph,crop_nitrogen,crop_phosphorus,crop_potassium,crop_calcium,crop_magnesium,crop_sulfur,crop_copper,crop_chlorine,crop_boron,crop_iron,crop_zinc,crop_manganese,crop_molybdenum,crop_nickel,crop_cobalt,crop_sodium,crop_ec,crop_light,crop_growth_stage,crop_type
1246,fennel,24.09659,349.37023,6.49838,74.24121,23.30743,10.28176,2.99726,0.19957,4.97152,0.49892,0.50226,0.49778,0.50186,0.49982,0.50117,0.49812,0.50491,0.52554,0.95334,3.05415,316.35434,flowering,spices
1247,fennel,26.10643,345.53471,8.20886,73.11516,18.69926,9.95654,2.98357,0.20616,4.96635,0.49736,0.49992,0.49868,0.4983,0.49842,0.49926,0.502,0.47717,0.41525,0.33063,1.55907,665.39354,harvesting,spices
1248,fennel,23.46327,357.87776,5.92259,71.68411,18.91207,9.89655,3.02284,0.18264,5.04217,0.49801,0.50031,0.49942,0.49888,0.49789,0.49883,0.50121,0.50064,0.47927,1.07426,2.47597,639.37415,seeding,spices
1249,fennel,24.05822,350.18998,7.58637,72.04903,19.80229,10.13973,3.00036,0.20655,5.03377,0.49885,0.49955,0.50161,0.50146,0.49986,0.5017,0.49889,0.49397,0.4905,1.18579,2.46765,439.71816,vegetative,spices
1250,fennel,24.05903,345.76705,6.48556,68.52475,20.16729,9.89714,2.96564,0.21298,5.02604,0.49945,0.5014,0.49906,0.50166,0.50036,0.49952,0.50042,0.47679,0.19081,0.63219,0.93314,376.33515,flowering,spices
1251,fennel,23.51935,358.66244,7.50247,72.26956,21.70567,9.93984,2.968,0.21359,4.97481,0.50416,0.50126,0.50093,0.49999,0.49969,0.49954,0.50186,0.51015,0.68239,0.33279,2.05463,757.57965,harvesting,spices
1252,fennel,26.06608,376.50623,6.4091,66.28724,20.72881,9.89296,2.9638,0.21173,5.00166,0.50489,0.50083,0.49961,0.50054,0.49977,0.49777,0.49736,0.49526,0.61652,0.8923,0.96237,657.56914,seeding,spices
1253,fennel,27.65365,359.52956,7.27373,70.35422,20.51391,9.95641,3.0083,0.20135,4.99309,0.49817,0.50002,0.50199,0.50136,0.49932,0.49907,0.49927,0.50243,0.49884,0.97406,1.47034,612.68177,vegetative,spices
1254,fennel,24.96102,355.81364,8.33207,68.14451,20.14566,9.88494,2.98753,0.188,5.02595,0.49869,0.49902,0.49779,0.50147,0.50135,0.49976,0.50244,0.50906,0.54627,0.85145,2.24898,663.20732,flowering,spices
1255,fennel,25.13197,355.49957,8.47811,66.32584,18.50131,9.76341,2.99975,0.20302,5.03703,0.5001,0.49844,0.4996,0.50122,0.49967,0.49935,0.49953,0.50709,0.52691,0.0113,1.86577,576.77105,harvesting,spices
1256,fennel,26.19271,344.30837,7.37062,66.79569,19.39565,10.11993,2.98185,0.19793,5.00175,0.49886,0.49977,0.5009,0.49717,0.49981,0.49984,0.49729,0.51768,0.49557,0.57743,2.05837,476.62124,seeding,spices
1257,fennel,26.13577,334.6483,8.04759,68.50272,20.01861,10.28747,3.02251,0.20845,4.98169,0.50132,0.50042,0.49978,0.49832,0.50446,0.50055,0.50128,0.48089,0.28746,0.56396,3.30171,520.18704,vegetative,spices
1258,fennel,24.60078,352.52679,7.74286,71.43325,22.11726,10.18837,2.99561,0.21645,5.00565,0.49827,0.49815,0.49935,0.5021,0.50028,0.50177,0.50264,0.50594,0.45485,0.42234,1.79528,645.83201,flowering,spices
1259,fennel,27.52351,358.75303,7.40944,66.24758,18.09591,9.74244,2.99025,0.1786,5.01401,0.50143,0.49735,0.50451,0.49705,0.49911,0.50027,0.50161,0.46033,0.53032,1.01217,1.18674,741.61595,harvesting,spices
1260,fenugreek,24.31993,352.13664,6.99467,72.2585,20.55673,9.96729,2.99949,0.19895,5.02365,0.49835,0.49757,0.50059,0.49994,0.5004,0.49968,0.50187,0.52352,0.5139,0.73892,3.11286,440.5882,seeding,herbs
1261,fenugreek,25.14064,342.54352,6.64701,68.94364,22.75212,10.04515,2.97429,0.19977,4.98337,0.49977,0.49963,0.5039,0.49869,0.4997,0.49827,0.49788,0.49677,0.58346,0.93876,3.08922,413.26252,vegetative,herbs
1262,fenugreek,25.84759,342.74621,8.30588,70.50634,21.28903,9.96046,2.98498,0.20826,4.99518,0.50275,0.49944,0.50193,0.5015,0.49826,0.5017,0.5035,0.47591,0.51449,0.15334,1.27246,610.61662,flowering,herbs
1263,fenugreek,25.6614,347.99973,7.31722,61.90421,19.7526,9.91059,2.9911,0.18266,4.98559,0.49735,0.49893,0.50142,0.49907,0.50067,0.50098,0.50021,0.4911,0.5666,0.73831,3.65604,481.67384,harvesting,herbs
1264,fenugreek,25.24159,340.05035,7.50836,77.73921,19.58145,10.02376,2.99948,0.18423,4.96522,0.50219,0.50095,0.50064,0.49771,0.49774,0.49831,0.50096,0.5011,0.41759,0.38948,1.80649,603.92797,seeding,herbs
1265,fenugreek,25.35451,356.33841,7.21866,75.22763,22.15264,10.19108,2.9936,0.20455,4.99067,0.50044,0.49832,0.49988,0.50083,0.50117,0.5029,0.50154,0.4907,0.49866,1.00783,0.8668,382.15517,vegetative,herbs
1266,fenugreek,24.69786,346.78715,7.06027,70.33694,20.73139,9.87918,3.03372,0.19986,5.04482,0.5,0.5017,0.50115,0.49877,0.50095,0.50064,0.49734,0.50426,0.45285,0.67823,2.19962,391.47423,flowering,herbs
1267,fenugreek,25.83445,347.88594,7.23573,68.25909,22.68408,9.92044,3.0486,0.20473,5.01849,0.49935,0.4993,0.49981,0.50118,0.50024,0.50052,0.4995,0.46916,0.5115,0.70185,3.25585,482.15824,harvesting,herbs
1268,fenugreek,27.24843,353.59035,8.10845,68.62486,18.34853,10.14718,2.99622,0.20812,5.01441,0.50176,0.50212,0.50024,0.49894,0.50027,0.49898,0.49916,0.49126,0.55767,1.06935,3.87751,749.24765,seeding,herbs
1269,fenugreek,25.36756,360.26388,6.81365,75.56057,19.76889,9.905,3.0069,0.18947,4.98693,0.49943,0.4977,0.49843,0.50291,0.49761,0.5023,0.50185,0.47461,0.50244,0.57041,1.90247,558.90443,vegetative,herbs
1270,fenugreek,26.34196,340.95751,7.61613,66.92246,21.99647,10.05603,3.03296,0.19865,4.9842,0.50176,0.4992,0.50019,0.49914,0.50041,0.49627,0.5003,0.46692,0.60734,0.6793,2.40408,723.10057,flowering,herbs
1271,fenugreek,26.02363,340.06095,8.76285,77.35532,22.10314,9.97339,3.00738,0.19457,5.01686,0.50037,0.49839,0.49923,0.49891,0.4996,0.50178,0.4994,0.49176,0.53838,0.59739,1.66921,384.06708,harvesting,herbs
1272,fenugreek,24.19116,341.62126,7.44156,65.56149,19.6127,9.98365,3.05327,0.21317,4.96951,0.5036,0.50007,0.50048,0.50265,0.50035,0.49803,0.50189,0.50216,0.34705,1.02567,2.65234,509.52816,seeding,herbs
1273,fenugreek,24.70672,355.1047,5.70242,70.0754,17.59311,9.48917,3.0121,0.18904,5.01601,0.50295,0.50017,0.50098,0.49817,0.49995,0.499,0.49834,0.47058,0.51712,1.41496,2.20508,639.37218,vegetative,herbs
1274,fenugreek,23.76068,339.27513,7.35404,71.7073,22.24513,9.8238,2.99762,0.20486,5.03287,0.49951,0.49839,0.49915,0.5008,0.49939,0.49761,0.49848,0.48702,0.43929,0.77551,1.23024,532.60301,flowering,herbs
1275,fenugreek,26.43718,353.37217,7.17316,63.37478,22.81622,9.89,2.97695,0.18848,5.00386,0.49864,0.49889,0.50133,0.50061,0.49944,0.49677,0.50058,0.53778,0.59596,0.39274,0.56891,464.93681,harvesting,herbs
1276,fenugreek,27.26838,345.68937,7.11393,71.72129,21.26108,9.95511,2.9834,0.22423,5.00381,0.50068,0.49847,0.4994,0.50096,0.5008,0.49835,0.49864,0.45573,0.53146,0.42035,2.26612,590.29093,seeding,herbs
1277,fenugreek,25.50133,369.14552,8.32122,73.90001,20.57551,10.06205,2.99059,0.1967,5.00927,0.49868,0.49933,0.49919,0.49919,0.50169,0.50191,0.50162,0.51278,0.70333,0.50687,3.13213,490.46172,vegetative,herbs
1278,fenugreek,24.19818,359.84302,6.4895,77.53397,19.87856,9.8304,3.01303,0.18608,5.01583,0.49984,0.49828,0.49893,0.49986,0.50158,0.5009,0.49956,0.50012,0.58452,0.33117,1.4753,495.14612,flowering,herbs
1279,fenugreek,24.48092,333.71887,5.05678,71.35467,20.91946,10.11846,3.00855,0.20263,5.00134,0.50011,0.50107,0.49769,0.49977,0.49943,0.50014,0.49847,0.52565,0.66131,0.71621,2.16951,658.4876,harvesting,herbs
1280,fenugreek,25.70332,351.41723,6.66567,78.30594,17.49502,9.82944,2.97634,0.19629,4.99198,0.49735,0.49737,0.50134,0.49891,0.50169,0.50044,0.49885,0.51333,0.66565,0.31361,0.61681,606.07242,seeding,herbs
1281,fenugreekleaves,25.41793,345.04592,7.80339,69.6101,19.63264,9.62107,3.00784,0.1917,5.02319,0.50158,0.49763,0.50126,0.50012,0.50037,0.49978,0.50019,0.52036,0.54384,0.40185,1.64322,552.95193,vegetative,leafy_greens
1282,fenugreekleaves,25.25232,351.07445,7.44013,64.4005,21.56424,9.83591,3.01163,0.19163,5.01267,0.50062,0.49883,0.50158,0.49734,0.5009,0.50159,0.49771,0.48181,0.1675,0.9005,2.59021,688.77875,flowering,leafy_greens
1283,fenugreekleaves,25.00075,330.92622,5.99973,69.87205,19.77869,9.93874,3.00732,0.19772,4.96667,0.50061,0.50225,0.50024,0.49772,0.49812,0.50061,0.50086,0.4632,0.71699,0.06215,2.30553,475.53655,harvesting,leafy_greens
1284,fenugreekleaves,25.76454,354.66652,6.52269,72.20174,17.65308,10.19051,3.02953,0.20131,5.0132,0.50051,0.5012,0.50121,0.5001,0.50306,0.50173,0.49835,0.47793,0.35484,0.62749,3.51939,465.93125,seeding,leafy_greens
1285,fenugreekleaves,24.7708,345.77525,6.4645,66.35686,22.03972,10.07777,3.02385,0.21034,5.03828,0.50162,0.49988,0.50194,0.50023,0.49703,0.49842,0.4989,0.47348,0.39815,0.82826,2.62218,538.71464,vegetative,leafy_greens
1286,fenugreekleaves,25.8965,342.57306,7.00996,67.33813,20.82703,9.86553,2.99062,0.20323,4.97307,0.499,0.502,0.50044,0.49977,0.49801,0.49926,0.50229,0.47627,0.62863,0.69302,2.32492,472.79853,flowering,leafy_greens
1287,fenugreekleaves,24.50733,340.32003,7.47336,73.01274,22.15134,9.88435,2.98217,0.19069,4.97835,0.49711,0.499,0.49585,0.49882,0.49779,0.49892,0.50085,0.47928,0.50398,0.5148,2.93116,687.99729,harvesting,leafy_greens
1288,fenugreekleaves,25.75952,361.58902,6.66952,75.01825,19.24916,10.27525,3.00166,0.19428,5.03269,0.50262,0.50281,0.50079,0.50055,0.50021,0.50133,0.49979,0.4662,0.45538,0.61612,1.39183,449.68299,seeding,leafy_greens
1289,fenugreekleaves,23.43133,364.21014,7.55556,70.35399,21.65444,9.96804,3.01771,0.20251,5.00331,0.50195,0.49674,0.50088,0.49993,0.49969,0.49959,0.49686,0.4816,0.59547,0.90434,2.57115,553.66321,vegetative,leafy_greens
1290,fenugreekleaves,24.80547,335.9313,8.10161,74.86959,20.27269,9.6475,3.0049,0.19697,4.99423,0.50007,0.49894,0.49742,0.4992,0.49901,0.49907,0.49851,0.4882,0.28262,0.74743,2.55455,491.00435,flowering,leafy_greens
1291,fenugreekleaves,26.28249,376.10197,6.99288,67.58799,17.61511,10.36251,3.00328,0.19877,5.02305,0.50111,0.50177,0.49761,0.49943,0.4997,0.49967,0.5012,0.44671,0.33164,1.18081,0.64348,400.17068,harvesting,leafy_greens
1292,fenugreekleaves,24.44473,352.68482,7.47677,74.85378,17.95134,10.16194,2.9612,0.18525,4.99895,0.49936,0.49997,0.49884,0.50321,0.50309,0.49808,0.50121,0.52194,0.29012,0.95158,1.57043,416.79722,seeding,leafy_greens
1293,fenugreekleaves,26.72841,352.64937,7.83207,67.31198,21.62991,10.02126,2.97231,0.21719,5.0262,0.49873,0.50095,0.50076,0.50087,0.50061,0.50033,0.49947,0.5072,0.56417,1.29324,2.38405,673.88483,vegetative,leafy_greens
1294,fenugreekleaves,24.98308,354.65902,7.77852,77.34678,21.91344,9.92992,2.99399,0.18644,5.01267,0.49933,0.501,0.50165,0.50037,0.50124,0.49821,0.49772,0.52722,0.49502,0.57738,3.72017,769.39589,flowering,leafy_greens
1295,fenugreekleaves,26.1055,333.79712,5.49309,72.75816,18.83976,9.96453,2.99419,0.192,5.02353,0.49877,0.4997,0.49991,0.50052,0.49961,0.49989,0.50196,0.48249,0.39311,0.73794,3.37713,759.51279,harvesting,leafy_greens
1296,fenugreekleaves,26.66917,355.03889,6.14548,69.93318,21.13415,10.238,3.04545,0.1972,4.97092,0.50096,0.49964,0.50022,0.49799,0.50036,0.49681,0.49696,0.4809,0.63099,0.65146,1.79664,488.46249,seeding,leafy_greens
1297,fenugreekleaves,24.96606,343.54457,6.83803,72.85777,21.23863,10.0512,3.00861,0.207,4.99882,0.49776,0.5011,0.50038,0.50058,0.4971,0.49973,0.49921,0.47579,0.41449,0.45403,2.81294,477.86044,vegetative,leafy_greens
1298,fenugreekleaves,24.78594,342.24876,7.7141,68.06096,17.32533,10.17351,3.01054,0.19354,5.01413,0.49895,0.50123,0.50106,0.49886,0.49919,0.50117,0.49813,0.49148,0.38097,0.31518,0.56198,366.94556,flowering,leafy_greens
1299,fenugreekleaves,26.66445,340.17594,8.06296,70.3171,19.81009,10.43281,3.01274,0.19078,5.01786,0.4986,0.50009,0.50051,0.4984,0.49995,0.50087,0.49837,0.49676,0.1899,0.51825,1.08939,603.64967,harvesting,leafy_greens
1300,fenugreekleaves,25.12638,346.00828,6.03332,75.71256,21.81815,9.73601,3.00883,0.22041,4.99736,0.49724,0.49949,0.50024,0.49831,0.50034,0.49788,0.49993,0.51722,0.5542,0.25331,3.44457,527.57529,seeding,leafy_greens
1301,fenugreekleaves,24.29847,339.116,7.77964,69.15946,19.70504,9.86728,2.98253,0.19893,5.00735,0.49992,0.49905,0.50106,0.50045,0.49916,0.49967,0.49942,0.50288,0.44356,0.30399,2.64285,731.05642,vegetative,leafy_greens
1302,feverfew,25.26211,354.06828,6.84339,75.93681,21.07818,9.88576,2.98824,0.19822,5.00605,0.5013,0.49924,0.50094,0.49703,0.49615,0.49664,0.49902,0.48854,0.5772,1.14836,0.61975,630.09015,flowering,multipurpose
1303,feverfew,25.44509,355.4875,6.7623,63.7702,19.5842,9.48303,2.99737,0.18262,5.02019,0.4998,0.50267,0.49859,0.5021,0.50048,0.50058,0.50078,0.5046,0.58801,0.3597,2.22508,523.86216,harvesting,multipurpose
1304,feverfew,23.89782,353.66946,5.47743,72.22017,20.6751,9.76447,3.05742,0.19736,4.98651,0.50045,0.49961,0.50064,0.50367,0.49842,0.49764,0.49966,0.49868,0.56482,0.78662,3.08736,301.15813,seeding,multipurpose
1305,feverfew,23.9829,343.06935,7.93491,74.76148,20.19026,9.89501,2.99374,0.20078,5.01208,0.50112,0.4999,0.49879,0.49972,0.49711,0.49862,0.50083,0.50174,0.63885,0.93627,0.69455,852.12239,vegetative,multipurpose
1306,feverfew,25.23015,346.56503,8.08981,78.61178,21.23516,10.06252,2.96927,0.20401,5.0517,0.49624,0.49786,0.50093,0.49896,0.50176,0.49776,0.4995,0.52812,0.40284,0.79352,2.63957,505.98833,flowering,multipurpose
1307,feverfew,24.88446,343.60451,5.4557,71.07537,18.96361,10.02354,3.06165,0.18858,5.01616,0.49921,0.4989,0.4994,0.49796,0.50298,0.50154,0.49929,0.45905,0.57919,1.02207,2.02243,373.22372,harvesting,multipurpose
1308,feverfew,25.70027,351.19171,8.45832,72.97514,21.76185,10.05782,2.99131,0.19394,5.00781,0.50161,0.50099,0.49885,0.4998,0.49753,0.50269,0.49963,0.49299,0.48948,0.66934,3.61892,578.00129,seeding,multipurpose
1309,feverfew,24.54043,350.47859,7.95049,70.92824,21.064,10.10296,3.00235,0.19814,4.97153,0.50194,0.49907,0.49762,0.496,0.50067,0.49902,0.49848,0.4843,0.33948,0.67509,1.83776,577.59932,vegetative,multipurpose
1310,feverfew,26.14441,354.17,7.05878,64.51345,17.16144,10.05176,3.01336,0.20342,4.99166,0.50138,0.49658,0.50151,0.49844,0.50064,0.49766,0.50196,0.51698,0.37668,1.0452,1.18664,580.84314,flowering,multipurpose
1311,feverfew,23.06446,339.31472,6.69187,75.34828,23.5787,10.00203,2.98185,0.18016,4.99913,0.49882,0.49696,0.49787,0.49987,0.50006,0.50351,0.49851,0.54295,0.65441,0.57497,1.55045,605.44936,harvesting,multipurpose
1312,feverfew,26.18333,350.84617,7.16664,69.91647,20.87952,10.22533,3.00136,0.19636,5.01319,0.49861,0.49752,0.50023,0.50237,0.49726,0.49755,0.49818,0.48977,0.33148,0.34047,1.80261,623.79797,seeding,multipurpose
1313,feverfew,24.8185,336.85383,7.50203,75.53913,19.30866,10.10578,3.04231,0.20293,4.96945,0.50318,0.49802,0.50008,0.49955,0.4989,0.49765,0.50074,0.45815,0.42664,0.72319,3.16294,567.88053,vegetative,multipurpose
1314,feverfew,27.54748,352.14001,5.74755,69.4616,20.98843,10.13704,2.9999,0.19553,5.01243,0.4987,0.4985,0.50051,0.50135,0.50235,0.49946,0.49875,0.49658,0.55099,0.15573,2.58911,669.45932,flowering,multipurpose
1315,feverfew,26.71684,349.92105,8.04632,66.24354,25.32493,9.94756,3.00848,0.19202,5.00606,0.49841,0.50026,0.49864,0.5006,0.49693,0.4956,0.498,0.48307,0.4094,0.94662,2.22808,486.33385,harvesting,multipurpose
1316,feverfew,24.36876,352.44674,6.47923,75.51932,21.90946,10.2032,3.01752,0.19461,5.02134,0.49817,0.50024,0.50241,0.49948,0.49777,0.49902,0.50032,0.47163,0.47209,0.43898,3.44697,584.55878,seeding,multipurpose
1317,feverfew,25.35591,341.45189,7.44336,69.82328,20.62741,9.78655,2.97542,0.21263,4.96098,0.49988,0.50066,0.49937,0.50124,0.49996,0.49896,0.50069,0.50283,0.42981,0.55873,1.10812,757.73703,vegetative,multipurpose
1318,feverfew,26.49393,328.16041,7.08012,65.1801,19.87143,10.26638,2.9816,0.18797,4.99769,0.49681,0.50335,0.49834,0.49865,0.49924,0.50222,0.4993,0.46878,0.4971,0.65308,3.01601,497.46541,flowering,multipurpose
1319,feverfew,24.19444,340.01561,7.01433,75.1991,21.35124,9.76418,2.98871,0.21481,5.00081,0.49885,0.50115,0.50137,0.49595,0.49966,0.49888,0.50032,0.4898,0.41805,1.09457,2.7819,507.11026,harvesting,multipurpose
1320,feverfew,26.25609,340.80074,6.86847,72.24047,20.83435,9.91834,2.9756,0.19837,4.98993,0.50032,0.49959,0.50152,0.50024,0.50124,0.49983,0.49778,0.50089,0.63546,0.72978,3.22572,520.88921,seeding,multipurpose
1321,feverfew,25.02881,353.72296,7.90239,70.43405,21.4531,9.98136,2.97522,0.18261,5.00985,0.50087,0.50065,0.50079,0.50214,0.50039,0.49816,0.49947,0.50142,0.64098,0.69382,2.23786,567.61234,vegetative,multipurpose
1322,feverfew,23.48778,357.03036,7.80307,74.09813,19.51068,10.28155,3.02518,0.18329,4.96546,0.50089,0.50346,0.50054,0.50106,0.50132,0.49659,0.50309,0.45105,0.46976,0.88576,0.88267,576.58252,flowering,multipurpose
1323,flatleafparsley,25.6133,341.24038,7.93068,66.40977,20.75924,10.18327,2.9835,0.19662,5.03974,0.50231,0.49954,0.49853,0.50201,0.50025,0.50018,0.5008,0.51071,0.5642,0.96861,1.01532,513.71871,harvesting,herbs
1324,flatleafparsley,23.35889,345.38491,8.07133,73.94892,18.76382,10.12273,3.01486,0.2147,5.01882,0.50112,0.50136,0.49981,0.49891,0.49869,0.4999,0.49781,0.477,0.30633,0.68779,2.1683,505.743,seeding,herbs
1325,flatleafparsley,26.09322,346.21251,6.84025,64.95414,19.26313,10.13273,2.98174,0.1926,5.03505,0.49889,0.50191,0.49761,0.49955,0.49656,0.50075,0.50134,0.54853,0.44272,0.97667,3.14419,589.41939,vegetative,herbs
1326,flatleafparsley,25.84051,353.8494,8.24166,74.89933,17.96867,10.11507,3.005,0.20822,5.00187,0.50341,0.49872,0.50067,0.49845,0.50189,0.49927,0.49812,0.48678,0.39141,0.508,0.71772,493.91251,flowering,herbs
1327,flatleafparsley,26.80289,347.27555,6.51781,67.48487,20.54685,10.00994,3.00696,0.20385,4.98646,0.49986,0.50023,0.50112,0.50016,0.49956,0.5008,0.4992,0.4761,0.46881,0.57916,0.33713,807.4756,harvesting,herbs
1328,flatleafparsley,24.79237,357.78175,6.46367,70.533,20.87029,10.31817,3.02771,0.19912,5.01309,0.50012,0.49924,0.50149,0.49852,0.50285,0.50024,0.50189,0.5079,0.4688,0.49162,0.98995,652.58364,seeding,herbs
1329,flatleafparsley,25.76566,358.99834,7.37768,72.75413,21.00606,10.14958,3.02381,0.18542,4.98316,0.49958,0.50121,0.50054,0.49869,0.50263,0.50089,0.49913,0.50287,0.53451,1.27502,2.3352,532.34428,vegetative,herbs
1330,flatleafparsley,25.81216,357.64168,7.18738,65.85469,20.16373,10.05428,2.99702,0.21023,4.98162,0.50073,0.49878,0.50021,0.49835,0.50043,0.49973,0.49954,0.4995,0.54075,0.89099,2.11989,589.63701,flowering,herbs
1331,flatleafparsley,25.73873,332.44628,6.72685,71.71198,16.89272,9.87942,2.9917,0.18458,4.9708,0.49798,0.49877,0.4994,0.49804,0.49871,0.49976,0.49949,0.48481,0.49684,0.59378,3.74748,577.50607,harvesting,herbs
1332,flatleafparsley,24.49375,337.78829,6.94197,71.0732,20.68715,10.04006,2.98663,0.19725,5.04722,0.50022,0.50035,0.50051,0.50028,0.49953,0.49921,0.49917,0.48646,0.26807,0.90043,1.71674,603.7175,seeding,herbs
1333,flatleafparsley,23.54876,347.05229,8.09027,75.61532,16.0212,9.85965,3.01184,0.19819,5.03363,0.50045,0.49683,0.50114,0.5031,0.49811,0.499,0.50134,0.51167,0.52776,0.61568,2.06348,534.62536,vegetative,herbs
1334,flatleafparsley,26.31577,350.75848,7.9956,70.50719,21.33339,9.85698,3.08373,0.21074,4.96841,0.50013,0.50007,0.49891,0.50112,0.50054,0.50289,0.49965,0.47316,0.40157,0.92116,1.3618,539.73448,flowering,herbs
1335,flatleafparsley,26.49764,356.26196,7.24694,68.37486,22.9973,9.98621,3.01957,0.18204,4.99637,0.49777,0.50008,0.50008,0.49718,0.50331,0.49893,0.50023,0.47723,0.32675,0.77893,3.09863,348.28362,harvesting,herbs
1336,flatleafparsley,26.10726,326.75076,6.62897,71.30894,19.27617,10.30097,3.00647,0.21834,5.02756,0.49961,0.501,0.50051,0.49787,0.49749,0.49859,0.50007,0.53258,0.50987,0.65274,2.31011,370.28851,seeding,herbs
1337,flatleafparsley,24.98084,355.92128,6.40332,68.75674,20.08552,10.13215,2.99892,0.19411,5.00855,0.50056,0.50176,0.50273,0.49623,0.49892,0.50103,0.5018,0.48991,0.69361,0.70764,1.05924,516.38655,vegetative,herbs
1338,flatleafparsley,25.48333,357.96454,7.69224,66.16002,23.06764,10.09726,3.00416,0.20321,4.99785,0.49937,0.49977,0.49739,0.50177,0.50005,0.50002,0.49918,0.46481,0.39121,0.83624,2.67603,622.18926,flowering,herbs
1339,flatleafparsley,26.81213,351.81277,6.60221,71.18857,19.69335,10.08483,2.99703,0.22602,4.98969,0.50033,0.50012,0.49944,0.49925,0.49975,0.50057,0.50338,0.51258,0.46212,0.89999,0.87447,519.23753,harvesting,herbs
1340,flatleafparsley,26.50901,343.98498,6.47977,69.491,21.04876,9.83087,2.98524,0.21166,4.9813,0.49845,0.50076,0.50117,0.50189,0.49987,0.50214,0.49808,0.50495,0.63624,1.15386,3.36199,487.51149,seeding,herbs
1341,flatleafparsley,25.87048,357.96578,6.86137,78.69771,16.51737,9.86641,2.93467,0.21579,5.00752,0.49826,0.49844,0.49793,0.50056,0.50233,0.49706,0.50205,0.50122,0.25596,0.26292,1.96245,439.529,vegetative,herbs
1342,flatleafparsley,24.73486,359.2963,7.33762,67.14171,19.18106,10.14743,3.01443,0.18547,4.9738,0.5001,0.50203,0.49851,0.49968,0.50008,0.50082,0.50326,0.52862,0.51878,0.80343,1.56268,594.92142,flowering,herbs
1343,flatleafparsley,24.11766,359.37529,6.74398,69.9997,21.91435,10.28672,3.01138,0.19307,4.99171,0.49883,0.4982,0.49994,0.50205,0.50244,0.50016,0.49888,0.4987,0.57313,1.0602,0.06816,366.86193,harvesting,herbs
1344,frenchbeans,25.25147,340.98986,6.40974,68.55721,21.3296,9.94843,3.01432,0.23182,5.01496,0.49833,0.49789,0.50145,0.50052,0.4994,0.49815,0.49819,0.50102,0.46297,0.0151,1.24845,534.39425,seeding,fruitables
1345,frenchbeans,24.9148,358.35781,6.57125,73.25009,19.22755,9.94502,3.02797,0.19253,5.04056,0.49937,0.4996,0.49927,0.50212,0.50058,0.49808,0.50254,0.50536,0.55395,1.48463,2.3647,721.27087,vegetative,fruitables
1346,frenchbeans,25.42093,343.00063,8.14099,65.15594,21.11895,10.05415,2.97214,0.2173,5.02084,0.49898,0.49791,0.4986,0.50047,0.50264,0.50416,0.49785,0.48171,0.46306,0.94462,2.22414,743.84376,flowering,fruitables
1347,frenchbeans,25.8971,352.22225,7.50714,72.04252,18.40476,9.96131,3.01352,0.21876,4.99627,0.49645,0.50121,0.50049,0.50199,0.49967,0.49772,0.4997,0.49287,0.35868,0.69699,2.45588,530.26979,harvesting,fruitables
1348,frenchbeans,24.51278,356.65585,6.30281,70.23277,19.42678,9.9143,2.99647,0.20417,5.02009,0.50049,0.49883,0.50004,0.50021,0.49954,0.50223,0.50104,0.47886,0.54963,0.92905,0.8005,597.22355,seeding,fruitables
1349,frenchbeans,26.48489,355.54231,6.2256,71.19441,19.5032,10.02431,2.98299,0.20031,4.99456,0.49871,0.50201,0.49742,0.49898,0.50324,0.50156,0.49722,0.50542,0.49883,0.36904,1.41324,415.90671,vegetative,fruitables
